Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 23 Apr 4:05pm,Adelaide Oval,28587,R6,2022,POR,WCE,117,33
Sat 23 Apr 5:40pm,Optus Stadium,42302,R6,2022,FRE,CAR,97,62
Sun 24 Apr 1:10pm,Blundstone Arena,8663,R6,2022,NTH,GEE,61,121
Sun 24 Apr 4:10pm,Heritage Bank Stadium,14897,R6,2022,GCS,BRL,80,132
Sun 24 Apr 7:25pm,MCG,70334,R6,2022,RCH,MEL,54,76
Mon 25 Apr 12:30pm,UTAS Stadium,14107,R6,2022,HAW,SYD,68,109
Mon 25 Apr 3:20pm,MCG,84205,R6,2022,ESS,COL,82,93
Fri 29 Apr 6:10pm,Optus Stadium,39430,R7,2022,WCE,RCH,56,165
Sat 30 Apr 1:40pm,Adelaide Oval,31811,R7,2022,ADE,GWS,54,113
Sat 30 Apr 1:45pm,GMHBA Stadium,20136,R7,2022,GEE,FRE,66,69
Sat 30 Apr 4:35pm,MCG,39425,R7,2022,MEL,HAW,91,81
Sat 30 Apr 7:25pm,Cazaly's Stadium,6645,R7,2022,STK,POR,42,43
Sat 30 Apr 7:25pm,Marvel Stadium,40129,R7,2022,CAR,NTH,114,64
Sun 1 May 1:10pm,MCG,28916,R7,2022,COL,GCS,115,90
Sun 1 May 3:20pm,Marvel Stadium,33677,R7,2022,WBD,ESS,103,71
Sun 1 May 4:40pm,SCG,30110,R7,2022,SYD,BRL,89,113
Fri 6 May 6:40pm,Optus Stadium,37040,R8,2022,FRE,NTH,102,24
Fri 6 May 7:00pm,Adelaide Oval,29290,R8,2022,POR,WBD,86,69
Sat 7 May 1:45pm,SCG,20420,R8,2022,SYD,GCS,61,75
Sat 7 May 1:45pm,MCG,64481,R8,2022,RCH,COL,113,86
Sat 7 May 4:35pm,Manuka Oval,11661,R8,2022,GWS,GEE,35,88
Sat 7 May 7:25pm,Marvel Stadium,33042,R8,2022,ESS,HAW,108,81
Sat 7 May 7:25pm,Gabba,19331,R8,2022,BRL,WCE,105,30
Sun 8 May 1:10pm,MCG,35767,R8,2022,MEL,STK,93,55
Sun 8 May 4:40pm,Marvel Stadium,25376,R8,2022,CAR,ADE,116,68
Fri 13 May 7:50pm,Marvel Stadium,44029,R9,2022,COL,WBD,51,99
Sat 14 May 1:45pm,MCG,40663,R9,2022,HAW,RCH,94,117
Sat 14 May 2:10pm,Blundstone Arena,5114,R9,2022,NTH,POR,46,115
Sat 14 May 4:35pm,Marvel Stadium,32517,R9,2022,STK,GEE,90,80
Sat 14 May 7:10pm,Adelaide Oval,36579,R9,2022,ADE,BRL,66,102
Sat 14 May 7:25pm,SCG,27464,R9,2022,SYD,ESS,105,47
Sun 15 May 1:40pm,Heritage Bank Stadium,6136,R9,2022,GCS,FRE,69,33
Sun 15 May 3:20pm,Optus Stadium,27488,R9,2022,WCE,MEL,38,112
Sun 15 May 3:20pm,GIANTS Stadium,8754,R9,2022,GWS,CAR,75,105
Fri 20 May 7:50pm,Marvel Stadium,44769,R10,2022,CAR,SYD,102,87
Sat 21 May 1:45pm,Mars Stadium,6040,R10,2022,WBD,GCS,106,87
Sat 21 May 1:45pm,GMHBA Stadium,18721,R10,2022,GEE,POR,82,47
Sat 21 May 4:35pm,Marvel Stadium,13422,R10,2022,NTH,MEL,53,100
Sat 21 May 7:00pm,Adelaide Oval,28783,R10,2022,ADE,STK,69,90
Sat 21 May 7:30pm,MCG,70226,R10,2022,RCH,ESS,80,48
Sun 22 May 2:10pm,GIANTS Stadium,5057,R10,2022,GWS,WCE,138,86
Sun 22 May 3:20pm,Optus Stadium,35534,R10,2022,FRE,COL,44,80
Sun 22 May 3:20pm,UTAS Stadium,12007,R10,2022,HAW,BRL,117,112
Fri 27 May 7:50pm,SCG,31387,R11,2022,SYD,RCH,106,100
Sat 28 May 1:45pm,Gabba,22068,R11,2022,BRL,GWS,110,96
Sat 28 May 1:45pm,GMHBA Stadium,19051,R11,2022,GEE,ADE,97,55
Sat 28 May 4:35pm,MCG,29812,R11,2022,MEL,FRE,56,94
Sat 28 May 5:30pm,Optus Stadium,31838,R11,2022,WCE,WBD,60,161
Sat 28 May 7:10pm,TIO Stadium,7516,R11,2022,GCS,HAW,121,54
Sun 29 May 1:10pm,Marvel Stadium,23464,R11,2022,STK,NTH,103,50
Sun 29 May 3:20pm,MCG,80627,R11,2022,COL,CAR,79,75
Sun 29 May 4:10pm,Adelaide Oval,25877,R11,2022,POR,ESS,66,50
Fri 3 Jun 7:50pm,Marvel Stadium,34370,R12,2022,WBD,GEE,70,83
Sat 4 Jun 1:15pm,Adelaide Oval,22859,R12,2022,ADE,WCE,88,57
Sat 4 Jun 4:05pm,TIO Stadium,5523,R12,2022,GCS,NTH,109,47
Sat 4 Jun 7:25pm,MCG,32753,R12,2022,MEL,SYD,61,73
Sun 5 Jun 2:10pm,MCG,43939,R12,2022,HAW,COL,68,72
Sun 5 Jun 3:20pm,Optus Stadium,47214,R12,2022,FRE,BRL,99,85
Thu 9 Jun 7:20pm,MCG,21757,R13,2022,RCH,POR,77,65
Fri 10 Jun 7:50pm,MCG,65440,R13,2022,ESS,CAR,54,80
Sat 11 Jun 2:10pm,Optus Stadium,39428,R13,2022,FRE,HAW,95,82
Sat 11 Jun 7:25pm,Gabba,26610,R13,2022,BRL,STK,78,57
Sun 12 Jun 3:20pm,Marvel Stadium,13742,R13,2022,NTH,GWS,53,102
Mon 13 Jun 3:20pm,MCG,76059,R13,2022,COL,MEL,82,56
Thu 16 Jun 7:20pm,MCG,50741,R14,2022,RCH,CAR,81,66
Fri 17 Jun 7:50pm,Marvel Stadium,33274,R14,2022,STK,ESS,72,107
Sat 18 Jun 1:15pm,Adelaide Oval,30445,R14,2022,POR,SYD,82,59
Sat 18 Jun 2:35pm,Optus Stadium,32526,R14,2022,WCE,GEE,63,81
Sat 18 Jun 7:25pm,GIANTS Stadium,6208,R14,2022,GWS,WBD,105,125
Sun 19 Jun 3:20pm,Heritage Bank Stadium,10507,R14,2022,GCS,ADE,116,73
Thu 23 Jun 7:20pm,MCG,37728,R15,2022,MEL,BRL,117,53
Fri 24 Jun 6:40pm,Optus Stadium,40933,R15,2022,WCE,ESS,107,97
Fri 24 Jun 7:00pm,Marvel Stadium,32505,R15,2022,WBD,HAW,125,83
Sat 25 Jun 1:45pm,Marvel Stadium,35441,R15,2022,CAR,FRE,81,50
Sat 25 Jun 4:35pm,MCG,59335,R15,2022,GEE,RCH,89,86
Sat 25 Jun 7:25pm,SCG,31513,R15,2022,SYD,STK,83,32
Sun 26 Jun 1:10pm,Blundstone Arena,5072,R15,2022,NTH,ADE,58,115
Sun 26 Jun 3:20pm,MCG,30804,R15,2022,COL,GWS,88,77
Sun 26 Jun 3:40pm,Adelaide Oval,26241,R15,2022,POR,GCS,93,91
Thu 30 Jun 7:20pm,Gabba,25011,R16,2022,BRL,WBD,108,67
Fri 1 Jul 7:50pm,Marvel Stadium,43194,R16,2022,CAR,STK,78,93
Sat 2 Jul 1:45pm,MCG,43163,R16,2022,ESS,SYD,95,86
Sat 2 Jul 4:05pm,Adelaide Oval,30702,R16,2022,ADE,MEL,65,94
Sat 2 Jul 7:25pm,Heritage Bank Stadium,16027,R16,2022,GCS,COL,62,67
Sat 2 Jul 7:25pm,GMHBA Stadium,18091,R16,2022,GEE,NTH,144,32
Sun 3 Jul 2:10pm,MCG,39391,R16,2022,RCH,WCE,128,93
Sun 3 Jul 3:20pm,Optus Stadium,41326,R16,2022,FRE,POR,99,91
Sun 3 Jul 3:20pm,GIANTS Stadium,4812,R16,2022,GWS,HAW,72,50
Thu 7 Jul 7:20pm,GMHBA Stadium,21501,R17,2022,GEE,MEL,91,63
Fri 8 Jul 7:50pm,SCG,22226,R17,2022,SYD,WBD,120,67
Sat 9 Jul 1:45pm,MCG,45039,R17,2022,COL,NTH,88,81
Sat 9 Jul 4:35pm,Heritage Bank Stadium,18031,R17,2022,GCS,RCH,94,92
Sat 9 Jul 7:00pm,Adelaide Oval,24744,R17,2022,POR,GWS,84,29
Sat 9 Jul 7:25pm,Marvel Stadium,21652,R17,2022,STK,FRE,70,111
Sun 10 Jul 1:10pm,Gabba,29101,R17,2022,BRL,ESS,90,100
Sun 10 Jul 2:40pm,Optus Stadium,43359,R17,2022,WCE,CAR,53,116
Sun 10 Jul 3:20pm,Marvel Stadium,18833,R17,2022,HAW,ADE,86,54
Fri 15 Jul 7:50pm,Marvel Stadium,25981,R18,2022,WBD,STK,84,56
Sat 16 Jul 1:15pm,Adelaide Oval,30110,R18,2022,ADE,COL,86,91
Sat 16 Jul 1:45pm,Manuka Oval,9010,R18,2022,GWS,BRL,59,99
Sat 16 Jul 4:35pm,Marvel Stadium,22666,R18,2022,NTH,RCH,92,88
Sat 16 Jul 5:30pm,Optus Stadium,46596,R18,2022,FRE,SYD,65,82
Sat 16 Jul 7:25pm,MCG,68208,R18,2022,CAR,GEE,55,85
Sun 17 Jul 1:10pm,MCG,22598,R18,2022,HAW,WCE,102,77
Sun 17 Jul 3:20pm,TIO Traegar Park,6312,R18,2022,MEL,POR,83,69
Sun 17 Jul 4:40pm,Marvel Stadium,23484,R18,2022,ESS,GCS,103,55
Fri 22 Jul 7:50pm,Marvel Stadium,23549,R19,2022,RCH,FRE,52,52
Sat 23 Jul 1:45pm,Blundstone Arena,9713,R19,2022,NTH,HAW,75,121
Sat 23 Jul 1:45pm,SCG,25084,R19,2022,SYD,ADE,118,85
Sat 23 Jul 4:05pm,Adelaide Oval,30937,R19,2022,POR,GEE,94,106
Sat 23 Jul 7:10pm,Gabba,21467,R19,2022,BRL,GCS,110,93
Sat 23 Jul 7:25pm,Marvel Stadium,26501,R19,2022,WBD,MEL,110,100
Sun 24 Jul 1:10pm,Marvel Stadium,30295,R19,2022,CAR,GWS,90,54
Sun 24 Jul 2:40pm,Optus Stadium,35665,R19,2022,WCE,STK,62,90
Sun 24 Jul 3:20pm,MCG,72402,R19,2022,COL,ESS,80,76
Fri 29 Jul 6:10pm,Optus Stadium,46313,R20,2022,FRE,MEL,39,85
Sat 30 Jul 1:45pm,MCG,40716,R20,2022,COL,POR,88,82
Sat 30 Jul 2:10pm,SCG,31916,R20,2022,SYD,GWS,112,39
Sat 30 Jul 4:35pm,Marvel Stadium,25348,R20,2022,STK,HAW,75,63
Sat 30 Jul 7:00pm,Adelaide Oval,35666,R20,2022,ADE,CAR,84,55
Sat 30 Jul 7:25pm,GMHBA Stadium,22106,R20,2022,GEE,WBD,94,66
Sun 31 Jul 1:10pm,Heritage Bank Stadium,8282,R20,2022,GCS,WCE,107,104
Sun 31 Jul 3:20pm,MCG,39056,R20,2022,RCH,BRL,104,97
Sun 31 Jul 4:40pm,Marvel Stadium,29549,R20,2022,ESS,NTH,114,66
Fri 5 Aug 7:50pm,MCG,70596,R21,2022,MEL,COL,89,96
Sat 6 Aug 1:45pm,UTAS Stadium,9022,R21,2022,HAW,GCS,70,63
Sat 6 Aug 2:10pm,GIANTS Stadium,7772,R21,2022,GWS,ESS,96,69
Sat 6 Aug 4:35pm,Marvel Stadium,24130,R21,2022,WBD,FRE,78,95
Sat 6 Aug 7:10pm,Adelaide Oval,27091,R21,2022,POR,RCH,71,109
Sat 6 Aug 7:25pm,GMHBA Stadium,20583,R21,2022,GEE,STK,110,65
Sun 7 Aug 1:10pm,Marvel Stadium,19091,R21,2022,NTH,SYD,88,126
Sun 7 Aug 2:10pm,Optus Stadium,50117,R21,2022,WCE,ADE,86,102
Sun 7 Aug 3:20pm,Gabba,31011,R21,2022,BRL,CAR,114,81
Fri 12 Aug 7:50pm,Marvel Stadium,22211,R22,2022,STK,BRL,66,81
Sat 13 Aug 1:40pm,Adelaide Oval,28802,R22,2022,ADE,NTH,103,74
Sat 13 Aug 1:45pm,Marvel Stadium,18301,R22,2022,WBD,GWS,62,57
Sat 13 Aug 4:35pm,Heritage Bank Stadium,14728,R22,2022,GCS,GEE,59,119
Sat 13 Aug 5:40pm,Optus Stadium,53818,R22,2022,FRE,WCE,71,47
Sat 13 Aug 7:25pm,MCG,55705,R22,2022,MEL,CAR,79,74
Sun 14 Aug 1:10pm,MCG,59338,R22,2022,RCH,HAW,128,67
Sun 14 Aug 3:20pm,SCG,44659,R22,2022,SYD,COL,77,50
Sun 14 Aug 4:40pm,Marvel Stadium,20568,R22,2022,ESS,POR,62,146
