Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 12 May 7:40pm,Gabba,27926,R7,2012,BRL,COL,58,116
Sun 13 May 1:10pm,Marvel Stadium,20885,R7,2012,NTH,WBD,83,101
Sun 13 May 2:40pm,Domain Stadium,30079,R7,2012,FRE,POR,87,47
Mon 14 May 7:40pm,Marvel Stadium,38823,R7,2012,STK,CAR,122,98
Fri 18 May 7:50pm,MCG,75650,R8,2012,COL,GEE,96,84
Sat 19 May 1:15pm,AAMI Stadium,14508,R8,2012,POR,NTH,95,93
Sat 19 May 2:10pm,UTAS Stadium,12959,R8,2012,HAW,FRE,119,63
Sat 19 May 4:40pm,SCG,20818,R8,2012,SYD,MEL,138,37
Sat 19 May 7:10pm,TIO Stadium,8724,R8,2012,WBD,GCS,72,34
Sat 19 May 7:45pm,MCG,80900,R8,2012,ESS,RCH,128,109
Sun 20 May 1:10pm,Gabba,16049,R8,2012,BRL,GWS,132,40
Sun 20 May 2:40pm,Domain Stadium,38174,R8,2012,WCE,STK,121,91
Sun 20 May 3:15pm,Marvel Stadium,35919,R8,2012,CAR,ADE,55,124
Fri 25 May 7:50pm,Marvel Stadium,29118,R9,2012,WBD,GEE,75,95
Sat 26 May 1:45pm,MCG,51617,R9,2012,RCH,HAW,137,75
Sat 26 May 2:10pm,Heritage Bank Stadium,12416,R9,2012,GCS,POR,70,118
Sat 26 May 4:40pm,Marvel Stadium,34737,R9,2012,STK,SYD,111,83
Sat 26 May 7:10pm,AAMI Stadium,44238,R9,2012,ADE,COL,49,75
Sat 26 May 7:40pm,GIANTS Stadium,11887,R9,2012,GWS,ESS,53,119
Sun 27 May 1:10pm,Marvel Stadium,19988,R9,2012,NTH,BRL,112,96
Sun 27 May 2:40pm,Domain Stadium,40905,R9,2012,WCE,FRE,84,36
Sun 27 May 3:15pm,MCG,28371,R9,2012,CAR,MEL,107,49
Fri 1 Jun 7:50pm,Marvel Stadium,49337,R10,2012,STK,RCH,113,121
Sat 2 Jun 1:45pm,GMHBA Stadium,17243,R10,2012,GEE,GWS,126,61
Sat 2 Jun 2:10pm,UTAS Stadium,16143,R10,2012,HAW,NTH,174,59
Sat 2 Jun 2:40pm,Domain Stadium,31392,R10,2012,FRE,ADE,82,111
Sat 2 Jun 7:10pm,AAMI Stadium,24746,R10,2012,POR,CAR,99,45
Sat 2 Jun 7:40pm,MCG,42987,R10,2012,ESS,MEL,52,58
Sun 3 Jun 1:10pm,Gabba,15546,R10,2012,BRL,WCE,102,100
Sun 3 Jun 3:15pm,SCG,13505,R10,2012,SYD,WBD,132,40
Sun 3 Jun 4:40pm,MCG,36913,R10,2012,COL,GCS,149,52
Fri 8 Jun 7:50pm,Marvel Stadium,47632,R11,2012,CAR,GEE,85,97
Sat 9 Jun 2:10pm,MCG,43801,R11,2012,RCH,FRE,66,78
Sat 9 Jun 4:40pm,Heritage Bank Stadium,12534,R11,2012,GCS,STK,49,144
Sat 9 Jun 7:40pm,Marvel Stadium,42785,R11,2012,ESS,SYD,82,86
Sun 10 Jun 4:10pm,AAMI Stadium,26638,R11,2012,POR,HAW,62,108
Mon 11 Jun 3:15pm,MCG,64250,R11,2012,MEL,COL,87,129
Thu 14 Jun 5:40pm,Domain Stadium,34224,R12,2012,WCE,CAR,79,69
Fri 15 Jun 8:10pm,AAMI Stadium,36394,R12,2012,ADE,STK,115,111
Sat 16 Jun 2:10pm,GIANTS Stadium,7538,R12,2012,GWS,RCH,74,86
Sat 16 Jun 7:40pm,Heritage Bank Stadium,10170,R12,2012,GCS,NTH,80,87
Sun 17 Jun 1:10pm,MCG,35492,R12,2012,HAW,BRL,135,70
Sun 17 Jun 4:40pm,Marvel Stadium,16036,R12,2012,WBD,POR,95,57
Fri 22 Jun 7:50pm,SCG,27400,R13,2012,SYD,GEE,80,74
Sat 23 Jun 2:10pm,Marvel Stadium,20146,R13,2012,WBD,BRL,56,114
Sat 23 Jun 4:40pm,MCG,62957,R13,2012,COL,WCE,85,82
Sat 23 Jun 5:40pm,Domain Stadium,34567,R13,2012,FRE,ESS,89,113
Sun 24 Jun 3:15pm,MCG,20070,R13,2012,MEL,GWS,135,57
Sun 24 Jun 4:40pm,Marvel Stadium,18866,R13,2012,NTH,ADE,121,89
Fri 29 Jun 7:50pm,MCG,65047,R14,2012,CAR,HAW,70,120
Sat 30 Jun 1:40pm,AAMI Stadium,33780,R14,2012,ADE,RCH,106,87
Sat 30 Jun 1:45pm,MCG,44891,R14,2012,COL,FRE,107,78
Sat 30 Jun 2:40pm,Domain Stadium,34592,R14,2012,WCE,GCS,166,40
Sat 30 Jun 7:40pm,Marvel Stadium,40824,R14,2012,ESS,WBD,140,56
Sat 30 Jun 7:40pm,Accor Stadium,22565,R14,2012,SYD,GWS,132,38
Sun 1 Jul 1:10pm,GMHBA Stadium,13736,R14,2012,GEE,POR,99,61
Sun 1 Jul 3:15pm,Gabba,22114,R14,2012,BRL,MEL,122,61
Sun 1 Jul 4:40pm,Marvel Stadium,33106,R14,2012,STK,NTH,103,136
Fri 6 Jul 7:50pm,MCG,75755,R15,2012,COL,CAR,62,85
Sat 7 Jul 1:45pm,Blundstone Arena,14113,R15,2012,NTH,WCE,84,86
Sat 7 Jul 2:10pm,MCG,46773,R15,2012,MEL,RCH,78,101
Sat 7 Jul 4:40pm,SCG,19419,R15,2012,SYD,BRL,110,63
Sat 7 Jul 7:10pm,AAMI Stadium,34829,R15,2012,POR,ADE,58,116
Sat 7 Jul 7:40pm,Marvel Stadium,45838,R15,2012,STK,ESS,133,62
Sun 8 Jul 1:10pm,MCG,26518,R15,2012,HAW,GWS,193,31
Sun 8 Jul 2:40pm,Domain Stadium,30420,R15,2012,FRE,WBD,95,57
Sun 8 Jul 3:15pm,Heritage Bank Stadium,15824,R15,2012,GCS,GEE,96,110
Fri 13 Jul 7:50pm,Marvel Stadium,46423,R16,2012,NTH,CAR,149,96
Sat 14 Jul 1:40pm,AAMI Stadium,17344,R16,2012,POR,ESS,77,127
Sat 14 Jul 1:45pm,Marvel Stadium,13284,R16,2012,MEL,FRE,83,117
Sat 14 Jul 4:40pm,Cazaly's Stadium,10961,R16,2012,RCH,GCS,88,90
Sat 14 Jul 7:40pm,MCG,61717,R16,2012,GEE,COL,79,110
Sat 14 Jul 7:40pm,Gabba,19228,R16,2012,BRL,STK,92,105
Sun 15 Jul 1:10pm,GIANTS Stadium,7669,R16,2012,GWS,ADE,59,178
Sun 15 Jul 2:40pm,Domain Stadium,39152,R16,2012,WCE,SYD,69,121
Sun 15 Jul 3:15pm,Marvel Stadium,24754,R16,2012,WBD,HAW,44,116
Fri 20 Jul 7:50pm,Marvel Stadium,50066,R17,2012,GEE,ESS,134,67
Sat 21 Jul 1:40pm,AAMI Stadium,40724,R17,2012,ADE,WCE,124,75
Sat 21 Jul 1:45pm,MCG,83714,R17,2012,COL,HAW,91,138
Sat 21 Jul 4:40pm,Gabba,16550,R17,2012,GCS,BRL,48,59
Sat 21 Jul 7:10pm,TIO Stadium,6714,R17,2012,MEL,POR,56,84
Sat 21 Jul 7:40pm,Marvel Stadium,24615,R17,2012,WBD,CAR,84,102
Sun 22 Jul 1:10pm,SCG,26834,R17,2012,SYD,STK,105,76
Sun 22 Jul 2:40pm,Domain Stadium,28767,R17,2012,FRE,GWS,132,37
Sun 22 Jul 3:15pm,MCG,47432,R17,2012,RCH,NTH,99,103
Fri 27 Jul 7:50pm,Marvel Stadium,44899,R18,2012,ESS,HAW,86,180
Sat 28 Jul 1:45pm,GMHBA Stadium,18377,R18,2012,GEE,ADE,102,75
Sat 28 Jul 2:10pm,Marvel Stadium,20816,R18,2012,NTH,MEL,127,73
Sat 28 Jul 4:40pm,GIANTS Stadium,8102,R18,2012,GWS,COL,54,174
Sat 28 Jul 7:40pm,MCG,46013,R18,2012,CAR,RCH,95,91
Sat 28 Jul 7:40pm,Heritage Bank Stadium,11169,R18,2012,GCS,SYD,54,126
Sun 29 Jul 12:40pm,AAMI Stadium,14583,R18,2012,POR,FRE,48,75
Sun 29 Jul 2:40pm,Domain Stadium,35767,R18,2012,WCE,BRL,175,77
Sun 29 Jul 3:15pm,Marvel Stadium,23498,R18,2012,STK,WBD,118,42
Fri 3 Aug 7:50pm,MCG,65287,R19,2012,HAW,GEE,116,118
Sat 4 Aug 1:45pm,Marvel Stadium,21599,R19,2012,WBD,NTH,61,115
Sat 4 Aug 2:10pm,GIANTS Stadium,6811,R19,2012,GWS,POR,107,73
Sat 4 Aug 2:40pm,Domain Stadium,39694,R19,2012,FRE,WCE,113,48
Sat 4 Aug 7:40pm,Gabba,22193,R19,2012,BRL,RCH,84,132
Sat 4 Aug 7:40pm,MCG,57873,R19,2012,COL,STK,91,85
Sun 5 Aug 1:10pm,MCG,18097,R19,2012,MEL,GCS,108,66
Sun 5 Aug 3:15pm,Marvel Stadium,36942,R19,2012,CAR,SYD,71,93
Sun 5 Aug 4:10pm,AAMI Stadium,40030,R19,2012,ADE,ESS,104,100
Fri 10 Aug 6:40pm,Domain Stadium,37812,R20,2012,WCE,GEE,102,97
Sat 11 Aug 1:40pm,AAMI Stadium,35027,R20,2012,ADE,FRE,119,91
Sat 11 Aug 1:45pm,MCG,23464,R20,2012,STK,MEL,107,82
Sat 11 Aug 4:40pm,Heritage Bank Stadium,14657,R20,2012,GCS,GWS,109,79
Sat 11 Aug 7:40pm,Accor Stadium,45827,R20,2012,SYD,COL,70,78
Sat 11 Aug 7:40pm,Marvel Stadium,25977,R20,2012,CAR,BRL,113,77
Sun 12 Aug 1:10pm,UTAS Stadium,14431,R20,2012,HAW,POR,159,87
Sun 12 Aug 3:15pm,MCG,28286,R20,2012,RCH,WBD,150,80
Sun 12 Aug 4:40pm,Marvel Stadium,42674,R20,2012,ESS,NTH,76,100
Fri 17 Aug 7:50pm,Marvel Stadium,38169,R21,2012,GEE,STK,123,81
Sat 18 Aug 1:45pm,MCG,59381,R21,2012,ESS,CAR,60,156
Sat 18 Aug 2:10pm,Manuka Oval,7561,R21,2012,GWS,MEL,59,84
Sat 18 Aug 2:40pm,Domain Stadium,32721,R21,2012,FRE,RCH,94,72
Sat 18 Aug 7:40pm,Marvel Stadium,44956,R21,2012,COL,NTH,61,91
Sat 18 Aug 7:40pm,Gabba,18979,R21,2012,BRL,ADE,95,85
Sun 19 Aug 12:40pm,AAMI Stadium,13683,R21,2012,POR,WCE,50,98
Sun 19 Aug 3:15pm,Marvel Stadium,19396,R21,2012,WBD,SYD,85,167
Sun 19 Aug 4:40pm,MCG,23098,R21,2012,HAW,GCS,129,65
Fri 24 Aug 7:50pm,MCG,47590,R22,2012,RCH,ESS,102,57
Sat 25 Aug 1:40pm,AAMI Stadium,13953,R22,2012,POR,BRL,93,104
Sat 25 Aug 1:45pm,Marvel Stadium,17327,R22,2012,STK,GWS,163,35
Sat 25 Aug 4:40pm,SCG,31167,R22,2012,SYD,HAW,95,102
Sat 25 Aug 5:40pm,Domain Stadium,40527,R22,2012,WCE,COL,107,58
Sat 25 Aug 7:40pm,Heritage Bank Stadium,15251,R22,2012,GCS,CAR,98,86
Sun 26 Aug 1:10pm,GMHBA Stadium,18047,R22,2012,GEE,WBD,107,73
Sun 26 Aug 3:15pm,Marvel Stadium,26482,R22,2012,NTH,FRE,79,132
Sun 26 Aug 4:40pm,MCG,18450,R22,2012,MEL,ADE,81,150
